year,month,district,pcode,rfe,ndvi,temp,pdi,tdi,vdi,cdi,target,district_encoded
2023,12,Garoowe,1701,0.370151923,0.227846161,36.89809018,1.09,1.56,1.72,1.21,1,39
2023,11,Garoowe,1701,6.62099989,0.253492975,36.02737197,1.31,1.53,2.0,1.36,1,39
2023,10,Garoowe,1701,66.07120814,0.219792167,35.7779503,1.34,1.28,1.88,1.33,1,39
2023,9,Garoowe,1701,10.07018159,0.159654294,40.11287359,0.85,1.28,1.8,0.96,1,39
2023,8,Garoowe,1701,0.980266082,0.159101319,38.4448396,0.85,1.3,2.21,0.96,1,39
2023,7,Garoowe,1701,0.048592682,0.153710636,33.96682034,0.79,1.5,2.37,0.97,1,39
2023,6,Garoowe,1701,4.122588122,0.435286476,34.53624167,0.66,1.52,2.35,0.88,0,39
2023,5,Garoowe,1701,18.83765122,0.21027652,36.96560993,0.6,1.56,1.98,0.84,0,39
2023,4,Garoowe,1701,12.45657353,0.183669668,40.55531748,0.72,1.55,1.94,0.93,1,39
2023,3,Garoowe,1701,6.260198577,0.390662148,37.64945116,1.87,1.53,1.81,1.79,1,39
2023,2,Garoowe,1701,0.4566,0.1507,36.8721,1.6,1.48,1.39,1.57,1,39
2023,1,Garoowe,1701,1.730584,0.161377,34.25070565,1.22,1.46,1.13,1.28,1,39
2022,12,Garoowe,1701,0.16427,0.16843,36.57830522,1.09,1.47,0.89,1.18,1,39
2022,11,Garoowe,1701,1.71764,0.1811722,39.71909,1.27,1.34,0.69,1.29,1,39
2022,10,Garoowe,1701,69.53225617,0.115075955,38.45001964,1.42,1.3,0.44,1.39,1,39
2022,9,Garoowe,1701,11.45666,0.11508,40.34002,0.83,1.24,0.45,0.93,1,39
2022,8,Garoowe,1701,1.102690389,0.0,37.42552986,0.6,1.04,0.47,0.71,0,39
2022,7,Garoowe,1701,0.091227796,0.094425468,32.70729291,0.39,0.79,0.6,0.49,0,39
2022,6,Garoowe,1701,1.19915355,0.135446365333333,38.8361255188697,0.38,0.53,0.62,0.42,0,39
2022,5,Garoowe,1701,23.32,0.14,40.61068222,0.37,0.79,0.63,0.47,0,39
2022,4,Garoowe,1701,7.99,0.13,45.19,0.28,0.95,0.63,0.45,0,39
2022,3,Garoowe,1701,2.24,0.12,40.88,0.52,0.8,0.64,0.59,0,39
2022,2,Garoowe,1701,0.0,0.12,39.59,0.58,0.57,0.65,0.58,0,39
2022,1,Garoowe,1701,0.0,0.13,36.78,0.57,0.58,0.63,0.57,0,39
2021,12,Garoowe,1701,0.35,0.14,38.6,0.52,0.59,0.88,0.54,0,39
2021,11,Garoowe,1701,3.05,0.14,43.14,0.7,0.57,1.11,0.67,0,39
2021,10,Garoowe,1701,35.92,0.16,41.41,0.86,0.63,1.14,0.8,0,39
2021,9,Garoowe,1701,11.78,0.131333333,41.71712408,0.94,0.65,1.09,0.87,0,39
2021,8,Garoowe,1701,3.65,0.131666667,37.97275453,0.7,0.63,1.15,0.68,0,39
2021,7,Garoowe,1701,0.179,0.127666667,35.10994421,0.44,0.85,1.24,0.54,0,39
2021,6,Garoowe,1701,1.023780897,0.172111794,37.44992162,0.45,1.03,1.24,0.59,0,39
2021,5,Garoowe,1701,20.281,0.194,36.6898908510278,0.6,0.89,1.01,0.67,0,39
2021,4,Garoowe,1701,14.91411065,0.137333333,43.93165128,0.82,0.59,0.69,0.76,0,39
2021,3,Garoowe,1701,3.225638019,0.131333333,42.37040376,1.65,0.55,0.72,1.38,1,39
2021,2,Garoowe,1701,0.440799263,0.136333333,38.68470241,1.56,0.57,0.71,1.31,1,39
2021,1,Garoowe,1701,1.552325057,0.137666667,36.73684609,1.29,0.58,0.97,1.11,1,39
2020,12,Garoowe,1701,0.0,0.156,37.74980799,1.21,0.53,1.17,1.04,1,39
2020,11,Garoowe,1701,6.299,0.168333333,41.62168947,1.41,0.49,1.17,1.18,1,39
2020,10,Garoowe,1701,58.241,0.183,44.46817906,1.71,0.48,1.17,1.4,1,39
2020,9,Garoowe,1701,16.01,0.131666667,41.45098024,1.92,0.52,1.13,1.57,1,39
2020,8,Garoowe,1701,8.619,0.136666667,37.87670433,2.13,0.45,0.99,1.71,1,39
2020,7,Garoowe,1701,4.691,0.133333333333333,39.6647386039074,1.86,0.44,1.11,1.51,1,39
2020,6,Garoowe,1701,0.92,0.162666666666667,39.0789112304353,1.77,0.71,1.44,1.5,1,39
2020,5,Garoowe,1701,40.743,0.192,42.0278726803872,2.11,1.01,1.74,1.83,1,39
2020,4,Garoowe,1701,25.683,0.173666666666667,43.4512702175582,3.41,1.08,1.69,2.83,1,39
2020,3,Garoowe,1701,35.239,0.156,47.2884462470011,3.63,1.05,1.64,2.99,1,39
2020,2,Garoowe,1701,0.0,0.174333333333333,37.8563695923064,2.9,1.38,1.61,2.52,1,39
2020,1,Garoowe,1701,0.0,0.207,34.48086888,3.32,1.19,1.3,2.79,1,39
2019,12,Garoowe,1701,7.247,0.202,34.71996337037584,3.53,0.93,1.02,2.88,1,39
2019,11,Garoowe,1701,61.486,0.161,40.43977384908893,2.87,0.64,0.99,2.31,1,39
2019,10,Garoowe,1701,125.755,0.151666666666667,42.30673150846624,2.25,0.61,1.15,1.84,1,39
2019,9,Garoowe,1701,1.103,0.140333333333333,40.64127432673073,1.31,0.64,1.27,1.14,1,39
2019,8,Garoowe,1701,1.745,0.146333333333333,37.84114928978983,1.6,0.86,1.3,1.41,1,39
2019,7,Garoowe,1701,3.097,0.17,35.76363232005113,1.47,1.02,1.19,1.36,1,39
2019,6,Garoowe,1701,6.546,0.182666666666667,33.5330321335188,1.22,0.84,0.91,1.12,1,39
2019,5,Garoowe,1701,61.823,0.137333333333333,41.6584749211941,0.88,0.58,0.62,0.81,0,39
2019,4,Garoowe,1701,0.106,0.124,44.06629317870633,0.09,0.85,0.62,0.28,0,39
2019,3,Garoowe,1701,0.0,0.119666666666667,42.17438993871997,0.85,1.08,0.63,0.91,1,39
2019,2,Garoowe,1701,0.0,0.123333333333333,38.20005760736184,1.15,0.9,0.63,1.08,1,39
2019,1,Garoowe,1701,0.289,0.126,36.08260338573087,0.87,0.65,0.6,0.82,0,39
2018,12,Garoowe,1701,0.014,0.133333333333333,38.22189423440407,0.79,0.93,0.59,0.82,0,39
2018,11,Garoowe,1701,0.136,0.145666666666667,41.1435497513029,0.93,1.15,0.59,0.99,1,39
2018,10,Garoowe,1701,48.783,0.146,39.82122481058597,1.76,1.2,0.58,1.62,1,39
2018,9,Garoowe,1701,9.881,0.122666666666667,41.83602650219394,2.09,1.25,0.56,1.88,1,39
2018,8,Garoowe,1701,0.171,0.116333333333333,36.008619541487896,1.49,1.42,0.58,1.47,1,39
2018,7,Garoowe,1701,0.11,0.121333333333333,34.63054055032993,1.98,1.32,0.64,1.81,1,39
2018,6,Garoowe,1701,1.768,0.140666666666667,34.56595954125097,2.4,1.33,0.64,2.13,1,39
2018,5,Garoowe,1701,94.295,0.153333333333333,37.70635812897447,2.31,1.35,0.65,2.07,1,39
2018,4,Garoowe,1701,45.143,0.128333333333333,41.34407853288,1.06,1.14,0.66,1.08,1,39
2018,3,Garoowe,1701,0.0,0.122666666666667,41.54959616713183,0.62,1.11,0.66,0.75,0,39
2018,2,Garoowe,1701,0.0,0.126666666666667,38.80045808990917,0.64,1.14,0.66,0.77,0,39
2018,1,Garoowe,1701,0.0,0.130333333333333,35.86200827379897,0.6,1.13,0.63,0.73,0,39
2017,12,Garoowe,1701,0.0,0.148666666666667,36.8159141567402,0.77,1.13,0.63,0.86,0,39
2017,11,Garoowe,1701,0.296,0.166666666666667,40.6915794526401,0.89,1.07,0.64,0.93,1,39
2017,10,Garoowe,1701,50.992,0.142333333333333,40.4710205782984,0.82,0.9,0.85,0.84,0,39
2017,9,Garoowe,1701,5.918,0.124333333333333,40.880545562944,0.6,0.62,1.01,0.6,0,39
2017,8,Garoowe,1701,0.006,0.126,38.5365253430908,0.58,0.58,0.87,0.58,0,39
2017,7,Garoowe,1701,0.319,0.133,34.9318721567943,0.55,0.8,0.67,0.61,0,39
2017,6,Garoowe,1701,0.173,0.166333333333333,37.0945345312294,0.77,0.97,0.66,0.82,0,39
2017,5,Garoowe,1701,28.399,0.144666666666667,37.520282948596765,0.91,0.82,0.64,0.89,0,39
2017,4,Garoowe,1701,23.149,0.130333333333333,46.19313881710392,0.6,0.54,0.64,0.58,0,39
2017,3,Garoowe,1701,0.0,0.127666666666667,43.0580908662998,0.09,0.58,0.63,0.22,0,39
2017,2,Garoowe,1701,0.0,0.128666666666667,38.71169217725373,0.09,0.62,0.62,0.22,0,39
2017,1,Garoowe,1701,0.0,0.131,36.7544208961555,0.08,0.62,0.6,0.22,0,39
2016,12,Garoowe,1701,0.0,0.134333333333333,37.9817355519233,0.08,0.64,0.59,0.22,0,39
2016,11,Garoowe,1701,0.018,0.141,41.996806793462696,0.07,0.87,0.6,0.27,0,39
2016,10,Garoowe,1701,2.649,0.128666666666667,40.9463877700079,0.2,1.07,0.83,0.42,0,39
2016,9,Garoowe,1701,0.157,0.126333333333333,39.88166639157374,0.42,1.08,1.0,0.58,0,39
2016,8,Garoowe,1701,0.05,0.126333333333333,38.48391702074444,0.45,0.96,0.85,0.58,0,39
2016,7,Garoowe,1701,0.016,0.127333333333333,34.39698872789317,0.42,0.76,0.66,0.5,0,39
2016,6,Garoowe,1701,0.199,0.150333333333333,36.911663012097,0.42,0.52,0.65,0.44,0,39
2016,5,Garoowe,1701,23.355,0.150666666666667,40.6429991835237,0.47,0.51,0.67,0.48,0,39
2016,4,Garoowe,1701,14.666,0.129,44.4696688890829,0.68,0.54,0.67,0.64,0,39
2016,3,Garoowe,1701,0.0,0.125333333333333,44.86452299243191,0.82,0.53,0.68,0.75,0,39
2016,2,Garoowe,1701,0.0,0.134333333333333,38.9188433419478,1.25,0.58,0.96,1.08,1,39
2016,1,Garoowe,1701,0.0,0.135666666666667,37.169940574483526,1.42,0.82,1.13,1.27,1,39
2015,12,Garoowe,1701,7.034,0.158333333333333,39.7287821938048,1.29,1.0,0.91,1.21,1,39
2015,11,Garoowe,1701,18.828,0.158666666666667,39.76920803143717,1.14,0.81,0.64,1.06,1,39
2015,10,Garoowe,1701,43.381,0.147333333333333,43.06244187870933,1.13,0.57,0.87,0.99,1,39
2015,9,Garoowe,1701,11.717,0.133,41.644521476245565,1.24,0.58,1.05,1.08,1,39
2015,8,Garoowe,1701,0.0,0.13,38.23954362399056,0.85,0.56,1.11,0.77,0,39
2015,7,Garoowe,1701,0.004,0.135,36.369110671781264,1.13,0.54,1.0,0.98,1,39
2015,6,Garoowe,1701,1.478,0.155,37.35345951921301,1.37,0.56,1.01,1.17,1,39
2015,5,Garoowe,1701,41.03,0.153666666666667,39.61121962207466,1.31,0.57,1.27,1.13,1,39
2015,4,Garoowe,1701,33.65,0.147666666666667,45.5298289512524,0.93,0.58,1.53,0.84,0,39
2015,3,Garoowe,1701,1.797,0.146,42.44011728966687,0.81,0.9,1.57,0.83,0,39
2015,2,Garoowe,1701,0.0,0.145333333333333,38.4995447592668,0.77,1.14,1.55,0.86,0,39
2015,1,Garoowe,1701,0.0,0.156333333333333,35.8186070100701,0.71,0.93,1.47,0.77,0,39
2014,12,Garoowe,1701,0.0,0.171666666666667,38.77962987312804,0.91,0.92,1.44,0.92,1,39
2014,11,Garoowe,1701,3.626,0.197333333333333,40.5928091317729,1.17,1.13,1.41,1.16,1,39
2014,10,Garoowe,1701,63.235,0.186,38.58712939656037,1.09,0.91,1.32,1.04,1,39
2014,9,Garoowe,1701,2.735,0.141666666666667,41.0529700850554,0.55,0.62,1.25,0.57,0,39
2014,8,Garoowe,1701,0.0,0.134333333333333,38.1620965304135,0.8,0.86,1.15,0.81,0,39
2014,7,Garoowe,1701,0.0,0.142,35.095441174464405,1.07,1.03,1.05,1.06,1,39
2014,6,Garoowe,1701,7.932,0.159333333333333,35.50276912074697,1.06,0.85,1.08,1.01,1,39
2014,5,Garoowe,1701,42.176,0.157333333333333,40.557849245342304,0.74,0.88,1.4,0.77,0,39
2014,4,Garoowe,1701,0.0,0.151333333333333,44.73057707351427,1.98,1.23,1.7,1.79,1,39
2014,3,Garoowe,1701,0.0,0.157,41.14828277777323,3.43,1.49,1.7,2.94,1,39
2014,2,Garoowe,1701,8.878,0.167333333333333,37.80844064181767,2.64,1.51,1.65,2.36,1,39
2014,1,Garoowe,1701,0.0,0.183333333333333,35.91489701895904,2.33,1.49,1.53,2.12,1,39
2013,12,Garoowe,1701,0.0,0.206,36.3597412370864,2.59,1.53,1.44,2.32,1,39
2013,11,Garoowe,1701,81.63,0.212333333333333,34.9121698632216,2.44,1.29,1.16,2.16,1,39
2013,10,Garoowe,1701,84.978,0.167333333333333,39.01713660317274,1.01,0.97,1.06,1.0,1,39
2013,9,Garoowe,1701,2.237,0.133333333333333,41.2079336937122,0.66,0.99,1.03,0.74,0,39
2013,8,Garoowe,1701,0.0,0.126666666666667,37.88300700823064,0.76,1.21,0.88,0.87,0,39
2013,7,Garoowe,1701,0.002,0.127666666666667,33.14690694023097,0.72,1.15,0.69,0.83,0,39
2013,6,Garoowe,1701,0.088,0.139333333333333,34.23760443715437,1.0,1.12,0.98,1.03,1,39
2013,5,Garoowe,1701,20.069,0.158,39.82401357603237,1.96,1.09,1.23,1.74,1,39
2013,4,Garoowe,1701,41.942,0.150333333333333,41.688246171869096,2.65,1.14,1.23,2.27,1,39
2013,3,Garoowe,1701,7.4,0.139666666666667,40.078907856866,1.84,0.89,1.22,1.6,1,39
2013,2,Garoowe,1701,0.0,0.141,39.30787514930237,1.64,0.63,1.19,1.39,1,39
2013,1,Garoowe,1701,0.0,0.149,36.33111785256153,1.86,0.91,0.93,1.62,1,39
2012,12,Garoowe,1701,48.082,0.153333333333333,38.51054721694117,1.7,1.14,0.64,1.56,1,39
2012,11,Garoowe,1701,1.897,0.161,39.2097142939838,0.96,1.15,0.64,1.01,1,39
2012,10,Garoowe,1701,55.805,0.146333333333333,41.46858270111803,0.98,1.16,0.88,1.03,1,39
2012,9,Garoowe,1701,2.022,0.131,40.60623033174104,1.27,1.2,1.05,1.25,1,39
2012,8,Garoowe,1701,0.0,0.132333333333333,37.9275846806369,1.66,1.16,1.1,1.54,1,39
2012,7,Garoowe,1701,1.098,0.137,34.15119610625687,1.56,1.32,1.19,1.5,1,39
2012,6,Garoowe,1701,1.833,0.153,34.816055570599666,1.53,1.31,1.18,1.48,1,39
2012,5,Garoowe,1701,43.477,0.161,37.452790212625,1.65,1.3,0.98,1.57,1,39
2012,4,Garoowe,1701,41.134,0.138666666666667,43.64600195315054,1.52,1.3,0.7,1.46,1,39
2012,3,Garoowe,1701,1.57,0.135,41.50135596210063,0.88,1.28,0.7,0.98,1,39
2012,2,Garoowe,1701,0.0,0.136333333333333,37.2749735232495,1.17,1.16,0.69,1.17,1,39
2012,1,Garoowe,1701,0.0,0.140666666666667,35.946569019934834,1.34,1.14,0.94,1.29,1,39
2011,12,Garoowe,1701,11.898,0.149666666666667,38.113780111191296,1.21,1.16,1.15,1.2,1,39
2011,11,Garoowe,1701,13.235,0.171666666666667,39.35537730396784,0.99,1.15,0.97,1.03,1,39
2011,10,Garoowe,1701,48.144,0.150333333333333,42.07742290074807,0.87,1.18,0.93,0.95,1,39
2011,9,Garoowe,1701,2.316,0.132333333333333,39.56407953700537,0.6,1.24,1.1,0.76,0,39
2011,8,Garoowe,1701,0.127,0.137,37.96004305336567,0.63,1.17,1.33,0.76,0,39
2011,7,Garoowe,1701,0.127,0.145333333333333,33.90903514020713,0.83,1.31,1.23,0.95,1,39
2011,6,Garoowe,1701,0.771,0.193,35.31730861163351,1.01,1.31,0.98,1.08,1,39
2011,5,Garoowe,1701,39.953,0.159333333333333,36.48018158183633,0.79,1.32,0.66,0.92,1,39
2011,4,Garoowe,1701,15.187,0.131,43.460692954647165,0.31,1.23,0.64,0.54,0,39
2011,3,Garoowe,1701,0.0,0.131,41.96366577572626,0.23,1.2,0.64,0.47,0,39
2011,2,Garoowe,1701,0.0,0.131,38.020678233835206,0.22,1.1,0.64,0.44,0,39
2011,1,Garoowe,1701,0.0,0.132333333333333,35.25781815224267,0.21,0.89,0.62,0.38,0,39
2010,12,Garoowe,1701,0.0,0.135,38.13891663550053,0.23,0.62,0.63,0.33,0,39
2010,11,Garoowe,1701,0.0,0.138333333333333,41.79532711296783,0.23,0.88,0.91,0.4,0,39
2010,10,Garoowe,1701,15.254,0.139666666666667,42.496368893411535,0.74,1.16,1.13,0.85,0,39
2010,9,Garoowe,1701,0.02,0.136666666666667,39.78218043784313,1.84,1.23,1.29,1.69,1,39
2010,8,Garoowe,1701,0.783,0.138,37.58071293353827,2.02,1.15,1.35,1.8,1,39
2010,7,Garoowe,1701,5.347,0.148333333333333,35.2239945408701,1.89,1.1,1.45,1.69,1,39
2010,6,Garoowe,1701,1.429,0.171,34.84918100221163,1.79,1.28,1.41,1.66,1,39
2010,5,Garoowe,1701,54.442,0.175666666666667,36.76972169181517,1.72,1.12,1.2,1.57,1,39
2010,4,Garoowe,1701,45.305,0.149,43.0434112187192,1.15,0.87,0.96,1.08,1,39
2010,3,Garoowe,1701,2.428,0.133666666666667,42.72167564269186,0.61,0.9,0.68,0.68,0,39
2010,2,Garoowe,1701,0.074,0.132333333333333,38.61606040927567,0.56,1.16,0.67,0.71,0,39
2010,1,Garoowe,1701,0.0,0.135333333333333,35.7257383254963,0.52,0.95,0.64,0.63,0,39
2009,12,Garoowe,1701,0.0,0.142333333333333,37.63599759621974,0.47,0.97,0.88,0.6,0,39
2009,11,Garoowe,1701,2.406,0.157333333333333,40.91409651950473,0.45,1.1,1.06,0.61,0,39
2009,10,Garoowe,1701,44.724,0.162333333333333,39.13124664565513,0.47,1.09,0.83,0.63,0,39
2009,9,Garoowe,1701,2.115,0.128,40.43366449179496,0.36,1.08,0.55,0.54,0,39
2009,8,Garoowe,1701,0.0,0.119333333333333,37.85707885019887,0.36,1.05,0.58,0.54,0,39
2009,7,Garoowe,1701,0.199,0.122333333333333,33.528798344201896,0.34,0.83,0.64,0.46,0,39
2009,6,Garoowe,1701,0.0,0.136,39.0954902316543,0.34,0.8,0.64,0.45,0,39
2009,5,Garoowe,1701,21.792,0.141666666666667,40.32150001819883,0.33,1.06,0.66,0.51,0,39
2009,4,Garoowe,1701,8.187,0.13,43.521001836057735,0.21,1.32,0.68,0.48,0,39
2009,3,Garoowe,1701,0.0,0.129666666666667,41.17596750060736,1.09,1.12,0.69,1.1,1,39
2009,2,Garoowe,1701,0.0,0.132,38.136404253785535,1.06,0.92,0.68,1.03,1,39
2009,1,Garoowe,1701,0.0,0.137333333333333,36.19035921547504,0.99,0.93,0.92,0.97,1,39
2008,12,Garoowe,1701,0.0,0.150666666666667,38.22278837182694,1.27,1.16,1.1,1.24,1,39
2008,11,Garoowe,1701,0.0,0.171,37.718509434446034,1.48,0.93,0.88,1.35,1,39
2008,10,Garoowe,1701,94.281,0.155,42.03092396512167,1.23,0.91,0.59,1.15,1,39
2008,9,Garoowe,1701,4.074,0.126666666666667,41.42325972377617,0.59,1.12,0.56,0.73,0,39
2008,8,Garoowe,1701,0.0,0.122,36.95150856020384,0.6,1.24,0.59,0.76,0,39
2008,7,Garoowe,1701,0.865,0.124333333333333,34.22524394015543,0.56,1.22,0.65,0.73,0,39
2008,6,Garoowe,1701,1.04,0.139,36.026113481367936,0.55,1.03,0.65,0.67,0,39
2008,5,Garoowe,1701,31.781,0.148333333333333,38.63566296366287,0.53,0.85,0.66,0.61,0,39
2008,4,Garoowe,1701,19.508,0.132,45.32618490996533,0.69,0.84,0.66,0.73,0,39
2008,3,Garoowe,1701,0.0,0.132,42.71338947246314,0.43,1.03,0.67,0.58,0,39
2008,2,Garoowe,1701,0.0,0.134,36.24795222927957,0.58,0.92,0.68,0.66,0,39
2008,1,Garoowe,1701,0.0,0.137,36.83617441290747,0.76,0.62,0.65,0.72,0,39
2007,12,Garoowe,1701,0.038,0.141333333333333,38.5159416448598,0.85,0.62,0.92,0.79,0,39
2007,11,Garoowe,1701,22.205,0.15,40.7547768867725,0.9,0.88,1.14,0.89,0,39
2007,10,Garoowe,1701,10.851,0.157666666666667,43.07414472011863,0.85,1.08,1.29,0.91,1,39
2007,9,Garoowe,1701,17.534,0.146333333333333,38.41620079928716,1.0,0.94,1.24,0.98,1,39
2007,8,Garoowe,1701,0.0,0.136,38.53695811184463,0.83,0.87,1.12,0.84,0,39
2007,7,Garoowe,1701,0.536,0.140666666666667,35.72085756538187,0.96,1.03,1.0,0.98,1,39
2007,6,Garoowe,1701,7.155,0.158,35.4527840933314,0.77,1.04,0.71,0.84,0,39
2007,5,Garoowe,1701,35.486,0.157333333333333,39.88960571409633,0.6,1.09,0.72,0.72,0,39
2007,4,Garoowe,1701,8.725,0.140666666666667,43.25296630388687,0.85,1.11,1.03,0.91,1,39
2007,3,Garoowe,1701,0.462,0.142,41.3786136159857,0.85,0.92,1.27,0.87,0,39
2007,2,Garoowe,1701,0.0,0.145333333333333,39.051797628357264,1.23,0.96,1.45,1.16,1,39
2007,1,Garoowe,1701,0.0,0.153,36.4728654784964,1.4,1.16,1.38,1.34,1,39
2006,12,Garoowe,1701,14.976,0.163333333333333,35.94590401322343,1.27,1.18,1.36,1.25,1,39
2006,11,Garoowe,1701,28.15,0.170333333333333,40.661025806529935,1.05,1.12,1.33,1.07,1,39
2006,10,Garoowe,1701,28.579,0.161333333333333,39.867808649193904,0.86,1.09,1.29,0.92,1,39
2006,9,Garoowe,1701,7.99,0.139666666666667,39.737451483250936,1.11,1.12,1.25,1.11,1,39
2006,8,Garoowe,1701,0.0,0.134333333333333,38.851013556216365,1.08,1.07,1.13,1.08,1,39
2006,7,Garoowe,1701,0.012,0.140333333333333,34.43762805366716,1.25,1.04,1.23,1.2,1,39
2006,6,Garoowe,1701,4.727,0.157,36.01324466311777,1.24,1.02,1.22,1.18,1,39
2006,5,Garoowe,1701,31.693,0.166,41.5817370570719,1.13,1.04,1.23,1.11,1,39
2006,4,Garoowe,1701,33.51,0.146666666666667,42.00915118545584,0.81,1.09,1.23,0.88,0,39
2006,3,Garoowe,1701,0.0,0.139333333333333,41.4969374239274,0.44,0.86,1.24,0.55,0,39
2006,2,Garoowe,1701,0.0,0.141333333333333,38.562241264188366,0.41,0.62,1.01,0.46,0,39
2006,1,Garoowe,1701,0.0,0.145666666666667,37.0027534530333,0.38,0.63,0.69,0.44,0,39
2005,12,Garoowe,1701,0.01,0.149666666666667,37.82965398293287,0.36,0.65,0.98,0.43,0,39
2005,11,Garoowe,1701,0.014,0.164666666666667,40.855377821789865,0.36,0.65,1.24,0.43,0,39
2005,10,Garoowe,1701,34.502,0.167,41.4614597953797,0.64,0.98,1.44,0.73,0,39
2005,9,Garoowe,1701,0.0,0.148,40.7744690878991,1.44,1.27,1.4,1.4,1,39
2005,8,Garoowe,1701,0.0,0.146333333333333,37.220989002630965,1.9,1.45,1.47,1.79,1,39
2005,7,Garoowe,1701,1.072,0.156333333333333,34.46370311128003,2.07,1.38,1.6,1.9,1,39
2005,6,Garoowe,1701,3.128,0.192,34.9216096368074,2.03,1.4,1.6,1.87,1,39
2005,5,Garoowe,1701,56.951,0.201333333333333,35.6557619313723,1.67,1.48,1.62,1.62,1,39
2005,4,Garoowe,1701,41.524,0.155666666666667,42.00298235376673,1.64,1.53,1.59,1.61,1,39
2005,3,Garoowe,1701,0.388,0.145666666666667,40.5686163692909,1.21,1.51,1.58,1.28,1,39
2005,2,Garoowe,1701,0.0,0.155333333333333,38.2128465992329,1.25,1.54,1.54,1.32,1,39
2005,1,Garoowe,1701,0.0,0.173,34.85441607238447,1.64,1.59,1.43,1.63,1,39
2004,12,Garoowe,1701,0.01,0.191333333333333,35.33703020949219,1.82,1.56,1.34,1.75,1,39
2004,11,Garoowe,1701,32.004,0.185333333333333,35.2215589016098,1.98,1.45,1.07,1.85,1,39
2004,10,Garoowe,1701,72.478,0.158,40.01234305501,1.19,1.35,0.79,1.23,1,39
2004,9,Garoowe,1701,12.201,0.129,40.02288399917921,0.69,1.14,0.53,0.81,0,39
2004,8,Garoowe,1701,0.0,0.118333333333333,35.3764627067263,0.41,0.88,0.56,0.52,0,39
2004,7,Garoowe,1701,0.116,0.118333333333333,34.99031158866223,0.38,0.81,0.6,0.49,0,39
2004,6,Garoowe,1701,0.0,0.122666666666667,36.621165232827366,0.38,0.97,0.6,0.53,0,39
2004,5,Garoowe,1701,18.466,0.128333333333333,38.96053798702753,0.46,0.83,0.61,0.56,0,39
2004,4,Garoowe,1701,15.608,0.127,45.68714788843577,0.75,0.81,0.61,0.77,0,39
2004,3,Garoowe,1701,0.034,0.126,42.26408617576113,0.42,1.03,0.6,0.57,0,39
2004,2,Garoowe,1701,0.0,0.125333333333333,38.21201407681944,0.56,1.07,0.6,0.68,0,39
2004,1,Garoowe,1701,0.0,0.124666666666667,37.2210509133423,0.63,1.07,0.57,0.74,0,39
2003,12,Garoowe,1701,10.345,0.125,37.0418599530872,0.57,0.9,0.57,0.65,0,39
2003,11,Garoowe,1701,20.04,0.127666666666667,41.89040773992344,0.38,0.61,0.58,0.43,0,39
2003,10,Garoowe,1701,2.341,0.128333333333333,41.801728305215896,0.38,0.87,0.57,0.5,0,39
2003,9,Garoowe,1701,0.0,0.125,40.851671618152096,0.69,1.1,0.57,0.79,0,39
2003,8,Garoowe,1701,0.0,0.122666666666667,37.687041409730426,1.09,1.06,0.6,1.08,1,39
2003,7,Garoowe,1701,0.002,0.126333333333333,34.51348406010373,1.26,0.82,0.65,1.15,1,39
2003,6,Garoowe,1701,4.741,0.141,36.71278268943443,1.25,0.8,0.64,1.14,1,39
2003,5,Garoowe,1701,46.885,0.147333333333333,40.2888036093379,1.14,0.98,0.65,1.1,1,39
2003,4,Garoowe,1701,15.982,0.132,43.67495882769443,0.94,1.0,0.65,0.96,1,39
2003,3,Garoowe,1701,2.978,0.129333333333333,41.8522434833866,0.52,0.8,0.65,0.59,0,39
2003,2,Garoowe,1701,0.046,0.129,39.2923990926092,0.39,0.59,0.65,0.44,0,39
2003,1,Garoowe,1701,0.0,0.131333333333333,36.6551045036773,0.36,0.61,0.62,0.43,0,39
2002,12,Garoowe,1701,0.012,0.137333333333333,39.4424232636317,0.35,0.61,0.61,0.42,0,39
2002,11,Garoowe,1701,12.43,0.149333333333333,41.03240433082093,0.5,0.87,0.6,0.59,0,39
2002,10,Garoowe,1701,12.266,0.145333333333333,42.67975577028253,0.45,1.03,0.58,0.59,0,39
2002,9,Garoowe,1701,7.624,0.129666666666667,39.84336280277977,1.02,1.08,0.57,1.04,1,39
2002,8,Garoowe,1701,0.0,0.123333333333333,36.9009208873863,1.03,1.0,0.6,1.02,1,39
2002,7,Garoowe,1701,2.97,0.124,36.38180726654677,0.97,0.96,0.65,0.97,1,39
2002,6,Garoowe,1701,2.849,0.131666666666667,35.93089299218466,0.92,1.01,0.92,0.94,1,39
2002,5,Garoowe,1701,9.371,0.146333333333333,41.9146023663178,0.88,1.01,1.16,0.91,1,39
2002,4,Garoowe,1701,34.215,0.143,43.5750772358598,1.15,1.07,0.97,1.13,1,39
2002,3,Garoowe,1701,3.727,0.130666666666667,43.089993772241904,0.79,1.14,0.69,0.87,0,39
2002,2,Garoowe,1701,0.0,0.132666666666667,37.70945967307407,0.91,1.17,0.69,0.97,1,39
2002,1,Garoowe,1701,0.492,0.137333333333333,34.95586317085543,0.69,0.93,0.94,0.75,0,39
2001,12,Garoowe,1701,1.345,0.147666666666667,38.3841100270225,0.44,0.91,1.13,0.55,0,39
2001,11,Garoowe,1701,0.088,0.167333333333333,40.67752685875187,0.57,1.1,1.27,0.7,0,39
2001,10,Garoowe,1701,29.934,0.163333333333333,38.0288918954188,0.87,0.93,1.22,0.89,0,39
